"id";"COD_VENDEDOR";"ano";"mes";"tipo";"valor_meta";"data_criacao";"data_atualizacao"
"15696";"010559";"2026";"12";"faturamento";"50000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:44"
"15701";"10564";"2026";"5";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15702";"10564";"2026";"6";"faturamento";"90000,00";"31/03/2026 09:20:56";"17/06/2026 15:50:48"
"15703";"10564";"2026";"7";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15704";"10564";"2026";"8";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15705";"10564";"2026";"9";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15706";"10564";"2026";"10";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15707";"10564";"2026";"11";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15708";"10564";"2026";"12";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15709";"010568";"2026";"1";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15710";"010568";"2026";"2";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15711";"010568";"2026";"3";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15713";"010568";"2026";"5";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15714";"010568";"2026";"6";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15715";"010568";"2026";"7";"faturamento";"0,00";"31/03/2026 09:20:56";"29/07/2026 20:29:37"
"15716";"010568";"2026";"8";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15717";"010568";"2026";"9";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15718";"010568";"2026";"10";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15719";"010568";"2026";"11";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:41"
"15720";"010568";"2026";"12";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15722";"010570";"2026";"2";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15723";"010570";"2026";"3";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15725";"010570";"2026";"5";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15726";"010570";"2026";"6";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15727";"010570";"2026";"7";"faturamento";"0,00";"31/03/2026 09:20:56";"29/07/2026 20:28:04"
"15728";"010570";"2026";"8";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15729";"010570";"2026";"9";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15730";"010570";"2026";"10";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:40"
"15731";"010570";"2026";"11";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:42"
"15732";"010570";"2026";"12";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:44"
"15733";"010571";"2026";"1";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15734";"010571";"2026";"2";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15735";"010571";"2026";"3";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15736";"010571";"2026";"4";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15737";"010571";"2026";"5";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15738";"010571";"2026";"6";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15739";"010571";"2026";"7";"faturamento";"20000,00";"31/03/2026 09:20:56";"29/07/2026 20:23:55"
"15740";"010571";"2026";"8";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15741";"010571";"2026";"9";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15742";"010571";"2026";"10";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15743";"010571";"2026";"11";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:41"
"15744";"010571";"2026";"12";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15769";"010586";"2026";"1";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15770";"010586";"2026";"2";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15771";"010586";"2026";"3";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15772";"010586";"2026";"4";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15773";"010586";"2026";"5";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15774";"010586";"2026";"6";"faturamento";"700000,00";"31/03/2026 09:20:56";"15/06/2026 17:01:25"
"15775";"010586";"2026";"7";"faturamento";"700000,00";"31/03/2026 09:20:56";"06/07/2026 11:42:38"
"15776";"010586";"2026";"8";"faturamento";"600000,00";"31/03/2026 09:20:56";"10/08/2026 17:03:50"
"15777";"010586";"2026";"9";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15778";"010586";"2026";"10";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15779";"010586";"2026";"11";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15780";"010586";"2026";"12";"faturamento";"550000,00";"31/03/2026 09:20:56";"19/05/2026 11:24:56"
"15781";"010588";"2026";"1";"faturamento";"15729,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15782";"010588";"2026";"2";"faturamento";"68289,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15783";"010588";"2026";"3";"faturamento";"29402,00";"31/03/2026 09:20:56";"19/05/2026 10:39:13"
"15784";"010588";"2026";"4";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15785";"010588";"2026";"5";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15786";"010588";"2026";"6";"faturamento";"120000,00";"31/03/2026 09:20:56";"17/06/2026 15:50:48"
"15787";"010588";"2026";"7";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15788";"010588";"2026";"8";"faturamento";"10000,00";"31/03/2026 09:20:56";"05/08/2026 10:24:55"
"15789";"010588";"2026";"9";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15790";"010588";"2026";"10";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15791";"010588";"2026";"11";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15792";"010588";"2026";"12";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15793";"010589";"2026";"1";"faturamento";"32796,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15794";"010589";"2026";"2";"faturamento";"9903,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15795";"010589";"2026";"3";"faturamento";"20663,00";"31/03/2026 09:20:56";"19/05/2026 10:39:13"
"15796";"010589";"2026";"4";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15797";"010589";"2026";"5";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15798";"010589";"2026";"6";"faturamento";"124500,00";"31/03/2026 09:20:56";"17/06/2026 15:16:09"
"15799";"010589";"2026";"7";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15800";"010589";"2026";"8";"faturamento";"30000,00";"31/03/2026 09:20:56";"05/08/2026 10:24:55"
"15801";"010589";"2026";"9";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15802";"010589";"2026";"10";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15803";"010589";"2026";"11";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15804";"010589";"2026";"12";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15805";"010590";"2026";"1";"faturamento";"95362,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15806";"010590";"2026";"2";"faturamento";"5930,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15807";"010590";"2026";"3";"faturamento";"209577,00";"31/03/2026 09:20:56";"19/05/2026 10:39:13"
"15808";"010590";"2026";"4";"faturamento";"305513,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15809";"010590";"2026";"5";"faturamento";"130000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15810";"010590";"2026";"6";"faturamento";"190000,00";"31/03/2026 09:20:56";"17/06/2026 16:17:21"
"15811";"010590";"2026";"7";"faturamento";"370000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15812";"010590";"2026";"8";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:24:55"
"15813";"010590";"2026";"9";"faturamento";"130000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15814";"010590";"2026";"10";"faturamento";"100000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15815";"010590";"2026";"11";"faturamento";"175000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15816";"010590";"2026";"12";"faturamento";"360000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15817";"010594";"2026";"1";"faturamento";"685321,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15818";"010594";"2026";"2";"faturamento";"792602,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15819";"010594";"2026";"3";"faturamento";"201912,00";"31/03/2026 09:20:56";"19/05/2026 10:39:13"
"15820";"010594";"2026";"4";"faturamento";"791533,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15821";"010594";"2026";"5";"faturamento";"1150000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15822";"010594";"2026";"6";"faturamento";"501539,48";"31/03/2026 09:20:56";"17/06/2026 15:16:09"
"15823";"010594";"2026";"7";"faturamento";"585000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15824";"010594";"2026";"8";"faturamento";"600000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:17"
"15825";"010594";"2026";"9";"faturamento";"580000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15826";"010594";"2026";"10";"faturamento";"710000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15827";"010594";"2026";"11";"faturamento";"940000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15828";"010594";"2026";"12";"faturamento";"1020000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15829";"010604";"2026";"1";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15830";"010604";"2026";"2";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15831";"010604";"2026";"3";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15832";"010604";"2026";"4";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15833";"010604";"2026";"5";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15834";"010604";"2026";"6";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15835";"010604";"2026";"7";"faturamento";"0,00";"31/03/2026 09:20:56";"29/07/2026 20:28:57"
"15836";"010604";"2026";"8";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15837";"010604";"2026";"9";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15838";"010604";"2026";"10";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:40"
"15839";"010604";"2026";"11";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:42"
"15840";"010604";"2026";"12";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15845";"010610";"2026";"5";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15846";"010610";"2026";"6";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15847";"010610";"2026";"7";"faturamento";"20000,00";"31/03/2026 09:20:56";"29/07/2026 20:21:03"
"15848";"010610";"2026";"8";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15849";"010610";"2026";"9";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15850";"010610";"2026";"10";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15851";"010610";"2026";"11";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:41"
"15852";"010610";"2026";"12";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15853";"010617";"2026";"1";"faturamento";"107849,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15854";"010617";"2026";"2";"faturamento";"9426,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15855";"010617";"2026";"3";"faturamento";"12988,00";"31/03/2026 09:20:56";"19/05/2026 10:39:13"
"15856";"010617";"2026";"4";"faturamento";"42647,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15857";"010617";"2026";"5";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15858";"010617";"2026";"6";"faturamento";"90765,60";"31/03/2026 09:20:56";"17/06/2026 15:16:09"
"15859";"010617";"2026";"7";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15860";"010617";"2026";"8";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:17"
"15861";"010617";"2026";"9";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15862";"010617";"2026";"10";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15863";"010617";"2026";"11";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15864";"010617";"2026";"12";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15865";"010619";"2026";"1";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15866";"010619";"2026";"2";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15867";"010619";"2026";"3";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15868";"010619";"2026";"4";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15869";"010619";"2026";"5";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15870";"010619";"2026";"6";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15871";"010619";"2026";"7";"faturamento";"0,00";"31/03/2026 09:20:56";"29/07/2026 20:24:16"
"15872";"010619";"2026";"8";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15873";"010619";"2026";"9";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15874";"010619";"2026";"10";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15875";"010619";"2026";"11";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:41"
"15876";"010619";"2026";"12";"faturamento";"0,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15889";"010632";"2026";"1";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15890";"010632";"2026";"2";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15891";"010632";"2026";"3";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15892";"010632";"2026";"4";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15893";"010632";"2026";"5";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15894";"010632";"2026";"6";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15895";"010632";"2026";"7";"faturamento";"300000,00";"31/03/2026 09:20:56";"29/07/2026 20:33:02"
"15896";"010632";"2026";"8";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15897";"010632";"2026";"9";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15898";"010632";"2026";"10";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:40"
"15899";"010632";"2026";"11";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:42"
"15900";"010632";"2026";"12";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15901";"010636";"2026";"1";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:30"
"15902";"010636";"2026";"2";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15903";"010636";"2026";"3";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15904";"010636";"2026";"4";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15905";"010636";"2026";"5";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15906";"010636";"2026";"6";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15907";"010636";"2026";"7";"faturamento";"20000,00";"31/03/2026 09:20:56";"29/07/2026 20:17:45"
"15908";"010636";"2026";"8";"faturamento";"0,00";"31/03/2026 09:20:56";"01/09/2026 10:03:24"
"15909";"010636";"2026";"9";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15910";"010636";"2026";"10";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15911";"010636";"2026";"11";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:41"
"15912";"010636";"2026";"12";"faturamento";"20000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15913";"010650";"2026";"1";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15914";"010650";"2026";"2";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15915";"010650";"2026";"3";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:13"
"15916";"010650";"2026";"4";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15917";"010650";"2026";"5";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15918";"010650";"2026";"6";"faturamento";"300000,00";"31/03/2026 09:20:56";"17/06/2026 15:50:48"
"15919";"010650";"2026";"7";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15920";"010650";"2026";"8";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:17"
"15921";"010650";"2026";"9";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15922";"010650";"2026";"10";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15923";"010650";"2026";"11";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15924";"010650";"2026";"12";"faturamento";"300000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15929";"10653";"2026";"5";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15930";"10653";"2026";"6";"faturamento";"90000,00";"31/03/2026 09:20:56";"17/06/2026 15:50:48"
"15931";"10653";"2026";"7";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15932";"10653";"2026";"8";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15933";"10653";"2026";"9";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15934";"10653";"2026";"10";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15935";"10653";"2026";"11";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15936";"10653";"2026";"12";"faturamento";"90000,00";"31/03/2026 09:20:56";"18/05/2026 17:10:15"
"15937";"010655";"2026";"1";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:30"
"15938";"010655";"2026";"2";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15939";"010655";"2026";"3";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15940";"010655";"2026";"4";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15941";"010655";"2026";"5";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15942";"010655";"2026";"6";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15943";"010655";"2026";"7";"faturamento";"300000,00";"31/03/2026 09:20:56";"31/07/2026 10:24:02"
"15944";"010655";"2026";"8";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:36"
"15945";"010655";"2026";"9";"faturamento";"280000,00";"31/03/2026 09:20:56";"15/09/2026 10:12:59"
"15946";"010655";"2026";"10";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15947";"010655";"2026";"11";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:41"
"15948";"010655";"2026";"12";"faturamento";"300000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15949";"010657";"2026";"1";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:30"
"15950";"010657";"2026";"2";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15951";"010657";"2026";"3";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15952";"010657";"2026";"4";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15953";"010657";"2026";"5";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15954";"010657";"2026";"6";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15955";"010657";"2026";"7";"faturamento";"100000,00";"31/03/2026 09:20:56";"29/07/2026 19:54:31"
"15956";"010657";"2026";"8";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:36"
"15957";"010657";"2026";"9";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:37"
"15958";"010657";"2026";"10";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15959";"010657";"2026";"11";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:40"
"15960";"010657";"2026";"12";"faturamento";"100000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
"15961";"010659";"2026";"1";"faturamento";"14319,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15962";"010659";"2026";"2";"faturamento";"13862,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15964";"010659";"2026";"4";"faturamento";"80000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15965";"010659";"2026";"5";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15966";"010659";"2026";"6";"faturamento";"90000,00";"31/03/2026 09:20:56";"17/06/2026 15:50:48"
"15967";"010659";"2026";"7";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15968";"010659";"2026";"8";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:17"
"15969";"010659";"2026";"9";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15970";"010659";"2026";"10";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15971";"010659";"2026";"11";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15972";"010659";"2026";"12";"faturamento";"90000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15973";"010665";"2026";"1";"faturamento";"26637,00";"31/03/2026 09:20:56";"19/05/2026 10:39:11"
"15974";"010665";"2026";"2";"faturamento";"17274,00";"31/03/2026 09:20:56";"19/05/2026 10:39:12"
"15975";"010665";"2026";"3";"faturamento";"14674,00";"31/03/2026 09:20:56";"19/05/2026 10:39:13"
"15976";"010665";"2026";"4";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:14"
"15977";"010665";"2026";"5";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:15"
"15978";"010665";"2026";"6";"faturamento";"120000,00";"31/03/2026 09:20:56";"17/06/2026 15:50:48"
"15979";"010665";"2026";"7";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:16"
"15980";"010665";"2026";"8";"faturamento";"15000,00";"31/03/2026 09:20:56";"05/08/2026 10:24:55"
"15981";"010665";"2026";"9";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15982";"010665";"2026";"10";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:18"
"15983";"010665";"2026";"11";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:19"
"15984";"010665";"2026";"12";"faturamento";"120000,00";"31/03/2026 09:20:56";"19/05/2026 10:39:20"
"15985";"010667";"2026";"1";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:30"
"15986";"010667";"2026";"2";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:31"
"15987";"010667";"2026";"3";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:32"
"15988";"010667";"2026";"4";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:33"
"15989";"010667";"2026";"5";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:34"
"15990";"010667";"2026";"6";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:35"
"15991";"010667";"2026";"7";"faturamento";"150000,00";"31/03/2026 09:20:56";"29/07/2026 19:31:00"
"15992";"010667";"2026";"8";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:36"
"15993";"010667";"2026";"9";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:38"
"15994";"010667";"2026";"10";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:39"
"15995";"010667";"2026";"11";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:41"
"15996";"010667";"2026";"12";"faturamento";"150000,00";"31/03/2026 09:20:56";"05/08/2026 10:28:43"
